site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
hawbeckereddy,2016,01,13,120008,0.015273871597865528,705567.0,0.9555970593971439,7819.0,0.01058979998699807,705570.0,0.9556011224998375,95.56011224998375
hawbeckereddy,2016,01,14,120007,0.007447812462350942,738251.0,0.9998632088759832,597862.0,0.8097249008602942,738251.0,0.9998632088759832,99.98632088759832
hawbeckereddy,2016,01,15,120006,0.08457960174603897,161196.0,0.21831863393069972,63178.0,0.08556623399137539,161713.0,0.21901884196155763,21.901884196155763
hawbeckereddy,2016,01,16,120007,0.15174514263570943,1724.0,0.00233492968123605,1013.0,0.0013719743428608577,1748.0,0.00236743450278458,0.233492968123605
hawbeckereddy,2016,01,17,120007,0.13006958740603916,595.0,0.0008058487008906321,322.0,0.0004361063557761068,608.0,0.000823455479229419,0.0805848700890632
hawbeckereddy,2016,01,18,120007,0.027178369837487625,403859.0,0.546973530240319,54726.0,0.07411911933603485,404034.0,0.5472105445641103,54.72105445641103
hawbeckereddy,2016,01,19,120006,0.040204767405385644,224881.0,0.3045715322772878,38079.0,0.051572962489435936,225038.0,0.30478416798491775,30.478416798491775
hawbeckereddy,2016,01,20,120008,0.11030020602085029,19990.0,0.027073807614796195,8565.0,0.011600158190131537,20434.0,0.027675146813443994,2.7675146813443994
hawbeckereddy,2016,01,21,120007,0.03567440986967633,276419.0,0.37437292781762627,18662.0,0.025275207489110885,276617.0,0.3746410925954016,37.464109259540166
hawbeckereddy,2016,01,22,120009,0.043569115462907954,172519.0,0.23365413786378314,18321.0,0.02481336814960886,172671.0,0.23386000173359048,23.386000173359047
hawbeckereddy,2016,01,23,120008,-0.0077374723532335436,738352.0,1.0,736333.0,0.99726553188723,738352.0,1.0,100.0
hawbeckereddy,2016,01,24,120008,0.01861938409765334,737906.0,0.9993959520662231,98144.0,0.1329230502524541,737906.0,0.9993959520662231,99.93959520662231
hawbeckereddy,2016,01,25,120008,0.01743212965425146,738037.0,0.9995733742171755,229199.0,0.3104196914208941,738037.0,0.9995733742171755,99.95733742171755
hawbeckereddy,2016,01,26,120008,0.0037236935323664575,738337.0,0.9999796844865322,710178.0,0.9618420482371551,738337.0,0.9999796844865322,99.99796844865322
hawbeckereddy,2016,01,27,120008,0.05032562925405243,274206.0,0.37137571239733896,59879.0,0.08109817539601707,274241.0,0.3714231152620972,37.14231152620972
hawbeckereddy,2016,01,28,120007,0.04205093482105474,321181.0,0.43499712874076324,104599.0,0.1416654928814441,321304.0,0.4351637159511994,43.51637159511994
